UserID,RechargeID,Date,Amount,Validity,DataPackType
6,1364,29-03-2024,70,50,Standard
7,1365,5/2/2024,60,80,Premium
6,1366,14-01-2024,40,50,Standard
13,1367,1/7/2024,40,10,Basic
23,1368,13-01-2024,100,10,Basic
5,1369,31-03-2024,70,80,Premium
2,1370,11/4/2024,40,80,Premium
16,1371,23-01-2024,20,90,Premium
24,1372,31-03-2024,80,10,Basic
16,1373,22-06-2024,80,40,Standard
4,1374,28-07-2024,30,80,Premium
5,1375,4/3/2024,20,80,Premium
20,1376,9/4/2024,100,90,Premium
9,1377,16-03-2024,50,70,Premium
8,1378,26-07-2024,20,90,Premium
1,1379,22-01-2024,70,50,Standard
16,1380,8/3/2024,80,70,Premium
25,1381,9/6/2024,60,60,Premium
13,1382,13-04-2024,30,90,Premium
8,1383,11/6/2024,80,70,Premium
3,1384,26-05-2024,100,90,Premium
19,1385,17-03-2024,80,70,Premium
2,1386,28-06-2024,60,50,Standard
22,1387,3/7/2024,100,90,Premium
11,1388,18-07-2024,90,80,Premium
16,1389,9/4/2024,50,40,Standard
1,1390,15-02-2024,100,90,Premium
16,1391,15-05-2024,40,30,Standard
4,1392,15-02-2024,100,90,Premium
20,1393,26-06-2024,70,60,Premium
1,1394,31-07-2024,70,60,Premium
18,1395,12/7/2024,90,80,Premium
12,1396,6/6/2024,70,60,Premium
6,1397,6/6/2024,50,40,Standard
7,1398,15-03-2024,40,30,Standard
24,1399,8/2/2024,90,80,Premium
17,1400,12/6/2024,70,60,Premium
15,1401,25-03-2024,40,30,Standard
2,1402,27-01-2024,70,60,Premium
17,1403,5/3/2024,50,40,Standard
14,1404,12/1/2024,60,50,Standard
15,1405,1/6/2024,50,40,Standard
14,1406,27-06-2024,70,60,Premium
9,1407,23-05-2024,80,70,Premium
19,1408,9/4/2024,90,80,Premium
24,1409,24-01-2024,50,40,Standard
25,1410,15-01-2024,70,60,Premium
2,1411,24-06-2024,70,60,Premium
4,1412,10/7/2024,60,50,Standard
22,1413,3/1/2024,80,70,Premium
5,1414,1/6/2024,70,60,Premium
13,1415,12/1/2024,60,50,Standard
15,1416,7/4/2024,60,50,Standard
14,1417,29-05-2024,80,70,Premium
2,1418,8/3/2024,40,30,Standard
15,1419,3/3/2024,20,10,Basic
7,1420,5/7/2024,20,10,Basic
10,1421,24-07-2024,40,30,Standard
23,1422,26-07-2024,40,30,Standard
16,1423,2/6/2024,100,90,Premium
4,1424,12/6/2024,20,10,Basic
6,1425,18-07-2024,90,80,Premium
18,1426,27-02-2024,50,40,Standard
5,1427,28-01-2024,100,90,Premium
17,1428,3/6/2024,40,30,Standard
19,1429,18-01-2024,20,10,Basic
13,1430,12/1/2024,90,80,Premium
3,1431,18-06-2024,20,10,Basic
12,1432,4/4/2024,30,20,Basic
21,1433,21-06-2024,60,50,Standard
17,1434,1/8/2024,40,30,Standard
8,1435,14-03-2024,40,30,Standard
14,1436,7/4/2024,80,70,Premium
15,1437,18-05-2024,40,30,Standard
15,1438,9/1/2024,60,50,Standard
4,1439,22-06-2024,50,40,Standard
14,1440,30-01-2024,60,50,Standard
11,1441,3/7/2024,90,80,Premium
16,1442,31-05-2024,60,50,Standard
25,1443,25-02-2024,100,90,Premium
9,1444,17-06-2024,50,40,Standard
8,1445,17-05-2024,20,10,Basic
14,1446,19-02-2024,60,50,Standard
3,1447,29-07-2024,90,80,Premium
18,1448,1/7/2024,20,10,Basic
16,1449,10/2/2024,100,90,Premium
5,1450,28-01-2024,40,30,Standard
2,1451,11/7/2024,30,20,Basic
10,1452,24-03-2024,40,30,Standard
9,1453,10/3/2024,90,80,Premium
11,1454,8/6/2024,40,30,Standard
5,1455,28-01-2024,40,30,Standard
9,1456,24-01-2024,80,70,Premium
9,1457,1/1/2024,100,90,Premium
25,1458,10/4/2024,60,50,Standard
20,1459,6/3/2024,30,20,Basic
11,1460,25-01-2024,90,80,Premium
19,1461,28-06-2024,30,20,Basic
7,1462,1/8/2024,100,90,Premium
10,1463,12/4/2024,100,90,Premium
24,1464,7/6/2024,50,40,Standard
12,1465,28-05-2024,70,60,Premium
19,1466,18-06-2024,90,80,Premium
7,1467,9/2/2024,60,50,Standard
11,1468,23-07-2024,80,70,Premium
10,1469,25-04-2024,60,50,Standard
19,1470,19-05-2024,30,20,Basic
2,1471,22-07-2024,40,30,Standard
24,1472,6/7/2024,70,60,Premium
16,1473,6/6/2024,100,90,Premium
25,1474,3/4/2024,50,40,Standard
15,1475,30-05-2024,70,60,Premium
11,1476,21-04-2024,50,40,Standard
12,1477,1/1/2024,60,50,Standard
16,1478,10/4/2024,50,40,Standard
20,1479,24-01-2024,70,60,Premium
11,1480,5/2/2024,90,80,Premium
3,1481,28-04-2024,80,70,Premium
8,1482,3/4/2024,100,90,Premium
5,1483,9/4/2024,100,90,Premium
6,1484,29-03-2024,20,10,Basic
5,1485,13-05-2024,100,90,Premium
19,1486,24-02-2024,40,30,Standard
11,1487,14-05-2024,80,70,Premium
21,1488,7/2/2024,50,40,Standard
12,1489,29-01-2024,60,50,Standard
3,1490,4/3/2024,80,70,Premium
14,1491,1/2/2024,90,80,Premium
5,1492,7/1/2024,30,20,Basic
18,1493,28-05-2024,60,50,Standard
20,1494,3/5/2024,100,90,Premium
10,1495,7/6/2024,70,60,Premium
10,1496,3/2/2024,90,80,Premium
1,1497,12/1/2024,90,80,Premium
14,1498,22-05-2024,70,60,Premium
12,1499,17-06-2024,80,70,Premium
22,1500,22-01-2024,70,60,Premium
19,1501,9/2/2024,50,40,Standard
5,1502,19-02-2024,50,40,Standard
4,1503,6/3/2024,50,40,Standard
10,1504,17-06-2024,60,50,Standard
24,1505,7/1/2024,80,70,Premium
12,1506,6/4/2024,70,60,Premium
19,1507,16-07-2024,70,60,Premium
1,1508,2/5/2024,40,30,Standard
21,1509,10/2/2024,30,20,Basic
7,1510,7/6/2024,30,20,Basic
17,1511,28-07-2024,70,60,Premium
24,1512,9/3/2024,80,70,Premium
1,1513,5/2/2024,50,40,Standard
10,1514,20-01-2024,50,40,Standard
6,1515,3/1/2024,20,10,Basic
5,1516,17-01-2024,90,80,Premium
16,1517,29-04-2024,30,20,Basic
16,1518,5/7/2024,70,60,Premium
6,1519,19-01-2024,90,80,Premium
3,1520,21-04-2024,30,20,Basic
23,1521,25-03-2024,70,60,Premium
15,1522,1/8/2024,50,40,Standard
9,1523,24-07-2024,30,20,Basic
9,1524,19-05-2024,80,70,Premium
9,1525,20-04-2024,60,50,Standard
11,1526,16-03-2024,70,60,Premium
1,1527,19-06-2024,90,80,Premium
11,1528,21-03-2024,20,10,Basic
10,1529,22-03-2024,40,30,Standard
19,1530,8/7/2024,20,10,Basic
21,1531,8/2/2024,60,50,Standard
19,1532,4/1/2024,60,50,Standard
19,1533,14-03-2024,100,90,Premium
16,1534,4/6/2024,50,40,Standard
8,1535,14-03-2024,40,30,Standard
2,1536,26-05-2024,50,40,Standard
17,1537,31-03-2024,40,30,Standard
1,1538,2/5/2024,40,30,Standard
1,1539,6/1/2024,20,10,Basic
3,1540,13-02-2024,70,60,Premium
23,1541,13-02-2024,80,70,Premium
23,1542,23-01-2024,80,70,Premium
17,1543,10/2/2024,20,10,Basic
15,1544,16-04-2024,70,60,Premium
17,1545,2/4/2024,70,60,Premium
2,1546,3/3/2024,100,90,Premium
7,1547,16-03-2024,90,80,Premium
23,1548,20-01-2024,90,80,Premium
2,1549,26-01-2024,100,90,Premium
25,1550,7/3/2024,90,80,Premium
24,1551,29-05-2024,80,70,Premium
24,1552,4/2/2024,50,40,Standard
17,1553,25-07-2024,100,90,Premium
5,1554,21-05-2024,40,30,Standard
12,1555,9/5/2024,100,90,Premium
16,1556,8/2/2024,70,60,Premium
3,1557,4/4/2024,60,50,Standard
7,1558,4/4/2024,30,20,Basic
18,1559,19-07-2024,60,50,Standard
19,1560,25-03-2024,80,70,Premium
8,1561,23-04-2024,20,10,Basic
2,1562,1/1/2024,100,90,Premium
11,1563,18-07-2024,20,10,Basic
20,1564,16-03-2024,80,70,Premium
22,1565,4/2/2024,90,80,Premium
21,1566,19-02-2024,40,30,Standard
15,1567,13-05-2024,100,90,Premium
13,1568,13-01-2024,40,30,Standard
2,1569,20-07-2024,30,20,Basic
16,1570,23-02-2024,60,50,Standard
6,1571,23-07-2024,90,80,Premium
1,1572,27-02-2024,30,20,Basic
2,1573,13-04-2024,90,80,Premium
19,1574,8/6/2024,50,40,Standard
20,1575,13-01-2024,80,70,Premium
17,1576,12/6/2024,70,60,Premium
17,1577,29-03-2024,60,50,Standard
16,1578,31-05-2024,60,50,Standard
2,1579,20-07-2024,90,80,Premium
21,1580,13-03-2024,30,20,Basic
15,1581,2/7/2024,30,20,Basic
1,1582,7/4/2024,60,50,Standard
20,1583,17-07-2024,90,80,Premium
5,1584,2/2/2024,60,50,Standard
9,1585,12/4/2024,80,70,Premium
9,1586,30-05-2024,100,90,Premium
12,1587,24-05-2024,80,70,Premium
10,1588,26-04-2024,50,40,Standard
12,1589,23-05-2024,70,60,Premium
17,1590,23-07-2024,30,20,Basic
2,1591,27-05-2024,80,70,Premium
11,1592,14-02-2024,50,40,Standard
10,1593,22-01-2024,70,60,Premium
3,1594,1/8/2024,100,90,Premium
20,1595,30-04-2024,40,30,Standard
16,1596,25-01-2024,30,20,Basic
23,1597,22-01-2024,90,80,Premium
15,1598,15-06-2024,60,50,Standard
1,1599,28-04-2024,40,30,Standard
17,1600,10/1/2024,100,90,Premium
5,1601,1/1/2024,40,30,Standard
20,1602,30-01-2024,40,30,Standard
9,1603,14-07-2024,50,40,Standard
25,1604,13-01-2024,70,60,Premium
3,1605,29-06-2024,70,60,Premium
22,1606,21-06-2024,90,80,Premium
6,1607,9/4/2024,30,20,Basic
4,1608,25-02-2024,90,80,Premium
4,1609,1/8/2024,60,50,Standard
23,1610,8/2/2024,90,80,Premium
17,1611,19-02-2024,40,30,Standard
16,1612,18-01-2024,30,20,Basic
2,1613,12/6/2024,80,70,Premium
1,1614,24-02-2024,20,10,Basic
16,1615,4/3/2024,80,70,Premium
16,1616,26-01-2024,30,20,Basic
17,1617,29-07-2024,40,30,Standard
1,1618,5/2/2024,80,70,Premium
15,1619,8/5/2024,90,80,Premium
12,1620,29-03-2024,40,30,Standard
25,1621,15-07-2024,20,10,Basic
1,1622,26-05-2024,70,60,Premium
21,1623,14-03-2024,40,30,Standard
1,1624,25-03-2024,50,40,Standard
7,1625,1/1/2024,20,10,Basic
20,1626,3/6/2024,80,70,Premium
9,1627,26-06-2024,90,80,Premium
22,1628,20-06-2024,30,20,Basic
9,1629,9/3/2024,100,90,Premium
19,1630,7/3/2024,90,80,Premium
25,1631,9/4/2024,60,50,Standard
6,1632,25-02-2024,40,30,Standard
15,1633,8/6/2024,90,80,Premium
9,1634,21-06-2024,80,70,Premium
10,1635,1/1/2024,30,20,Basic
12,1636,20-04-2024,30,20,Basic
24,1637,15-07-2024,100,90,Premium
20,1638,18-03-2024,100,90,Premium
24,1639,27-02-2024,100,90,Premium
3,1640,4/6/2024,90,80,Premium
2,1641,5/5/2024,30,20,Basic
14,1642,12/6/2024,70,60,Premium
1,1643,9/4/2024,30,20,Basic
17,1644,22-01-2024,20,10,Basic
22,1645,18-01-2024,80,70,Premium
23,1646,27-01-2024,30,20,Basic
7,1647,27-01-2024,50,40,Standard
3,1648,25-03-2024,30,20,Basic
24,1649,16-05-2024,50,40,Standard
22,1650,26-04-2024,40,30,Standard
12,1651,12/3/2024,50,40,Standard
7,1652,15-02-2024,90,80,Premium
18,1653,30-07-2024,90,80,Premium
16,1654,8/2/2024,100,90,Premium
22,1655,1/6/2024,50,40,Standard
14,1656,6/4/2024,70,60,Premium
21,1657,16-05-2024,50,40,Standard
6,1658,13-07-2024,20,10,Basic
22,1659,21-07-2024,40,30,Standard
25,1660,8/2/2024,100,90,Premium
14,1661,2/6/2024,60,50,Standard
17,1662,31-07-2024,30,20,Basic
18,1663,12/7/2024,50,40,Standard
12,1664,8/4/2024,100,90,Premium
6,1665,15-05-2024,100,90,Premium
6,1666,30-06-2024,30,20,Basic
14,1667,26-06-2024,80,70,Premium
13,1668,13-04-2024,40,30,Standard
13,1669,3/2/2024,90,80,Premium
2,1670,14-04-2024,20,10,Basic
14,1671,13-03-2024,50,40,Standard
16,1672,3/4/2024,40,30,Standard
25,1673,13-07-2024,100,90,Premium
17,1674,23-03-2024,80,70,Premium
15,1675,4/3/2024,60,50,Standard
7,1676,16-07-2024,90,80,Premium
25,1677,8/6/2024,60,50,Standard
4,1678,25-03-2024,60,50,Standard
10,1679,13-02-2024,30,20,Basic
10,1680,16-07-2024,40,30,Standard
21,1681,11/3/2024,90,80,Premium
24,1682,21-06-2024,60,50,Standard
7,1683,28-01-2024,50,40,Standard
8,1684,10/5/2024,80,70,Premium
6,1685,23-06-2024,60,50,Standard
23,1686,26-02-2024,70,60,Premium
22,1687,1/1/2024,50,40,Standard
18,1688,17-01-2024,30,20,Basic
7,1689,4/7/2024,80,70,Premium
17,1690,11/4/2024,60,50,Standard
8,1691,3/7/2024,100,90,Premium
25,1692,27-04-2024,30,20,Basic
4,1693,9/2/2024,70,60,Premium
21,1694,4/5/2024,40,30,Standard
2,1695,1/8/2024,80,70,Premium
20,1696,29-01-2024,70,60,Premium
16,1697,24-05-2024,20,10,Basic
19,1698,15-03-2024,70,60,Premium
